global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
602.480521444059	-0.9562737015263564	362982.7787195053	0.9144593922309192	676.8413973421664	12.041836052971917	458114.2771560964	145.00581552665426	665.4041459235592	0.1062502653702495	0.0112891188912484	442762.67741226126	669.7601816951916	404.6221442542511	1.10465	26.281937	0.1765516738584668	0.0969214947514634	0.1327261482	0.0391082571	0.1012739082	0.0239509212	0.1049565536	-0.0212482797	0.0924564411	0.0388226116	-0.076295312	-0.0038297903	-0.1403567479	-0.016314608	0.0254675806	0.0806038538	0.0508782705	-0.0421770005	-0.0829695028	-0.0243653181	0.0734894602	-0.101205782	0.0235716015	0.0510723584	-0.0323967275	-0.1629629952	0.0551102878	0.0288990305	0.1533262663	0.0009678424	-0.0534941498	0.1269392242	0.0886807022	-0.1448200302	-0.0607054229	-0.0739045283	-0.0525232294	-0.0556902239	0.0353408416	-0.1309540289	-0.1656215574	-0.1133115469	-0.002825132	-0.1347133465	-0.0138837177	0.0207724343	0.0549961752	-0.0545699883	-0.0635598585	-0.0577203286	0.0692690587	0.0663700971	0.0783008999	0.042766083	-0.085541143	-0.0352792721	0.0821300093	0.1134657196	-0.0735265916	0.021084475	-0.0642902663	-0.1600158293	0.0634315171	-0.1511984342	-0.1230073802	0.0510706003	0.0019701413	0.0872458818	0.0886847218	0.1466376085	-0.1165613121	-0.124689993	-0.0085866599	0.0835713765	0.0395703464	-0.0155979115	0.028707051	-0.0100787417	0.015294529	0.0988360504	-0.0454386306	-0.052905638	-0.0809441327	-0.0335179945	-0.0970332833	-0.0265949195	0.0339144657	-0.1029987762	0.031818886	0.0686554349	0.1047148405	-0.0271690507	-0.077094092	0.081360845	0.0323917418	-0.0286524553	0.0218852964457454	-0.010031219474527	0.0001006253641461	0.0004789662005181	0.1042059925048448	0.064072612761862	0.0108588888739197	0.0041052997061315	-0.4298677779810163	0.0690206273857327	0.0047638470047201	0.1847863065463363	-0.0019166934822433	0.0001994501684368	3.673713904873947e-06	3.9780369689507766e-08	0.0069889751110336	0.0003349329821746	1.1218010254837145e-07	4.884577310264713e-05	0.0006202071392497	0.0001341611341153	3.846568955762968e-07	1.799920990713034e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
601.7094044240226	-0.7711170200363995	362054.207372312	0.594621458589817	668.4526867015942	-8.388710640572185	446828.9943585796	70.370466211249	667.2117403334465	1.8075944098873151	3.267397550655871	445171.50643878645	673.3813682147863	404.3494432036534	1.144849	27.238338	0.2421435171358614	0.1335183613868204	0.1616114116	0.0077712734	0.168193231	-0.0397294861	0.1530451403	-0.0104951396	0.121943937	-0.0383613695	-0.0570670052	-0.0522518023	-0.1675619735	-0.0405829617	-0.0335537682	0.1199339147	0.1076802416	-0.0469377221	-0.0500056759	0.020996012	-0.0103355629	-0.0539400892	0.0825541482	-0.0427505976	0.0483106457	-0.0795505887	0.1160789269	0.1114962409	0.0727113839	-0.0202002809	-0.0394588288	-0.0678902353	0.0651410343	0.0682238188	0.150926691	0.0170801974	0.0049854597	-0.2076508923	0.0850899988	0.0945084307	-0.0425352466	0.1017459178	-0.0618691652	-0.1585872639	-0.0417447775	0.1254254844	0.0808337233	0.0374448502	-0.0249300494	-0.1300400468	0.0699871123	0.0312827257	0.1189415357	0.0107649101	-0.0316923546	0.0179521389	-0.099121623	0.1011212084	-0.0241967056	-0.085496577	-0.0508432532	0.0290516017	0.0523459357	0.1498441187	-0.1079270256	-0.0748764532	0.1009839525	0.0388472993	0.0390932229	0.1547321183	-0.1593298725	-0.1571071978	0.0559883861	0.0614631296	0.0341874651	0.0025107403	-0.0729046623	-0.0212857269	0.0059821598	-0.0654272322	-0.0368625275	-0.0137956662	0.0622892581	-0.0308607668	-0.0055741388	-0.0665553628	0.0243233946	-0.0516360287	0.1018833802	-0.0289077528	-0.0151160689	0.0667370931	-0.0557282807	0.0804375635	0.0294040325	-0.0331337888	-0.0111409001409441	-0.0330261965866895	0.0010907296609826	0.0001241196559504	0.1754614654262809	0.0712554729214361	0.0307867258495379	0.0050773424212575	-0.5234815330379021	-0.0936137550568858	0.0087635351358506	0.2740329154317122	-0.0014132570142206	0.0005034364680226	1.997295388243725e-06	2.5344827733517097e-07	0.0070993136811443	0.0001103385701106	1.21746000540738e-08	5.040025474328263e-05	0.0003490203259661	-0.0002711868132836	1.218151879374827e-07	7.354228769891414e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
599.4095294517995	-2.299874972223165	359291.7839976277	5.289424887858504	669.749535308013	1.2968486064188482	448564.4400452994	1.6818163079705089	663.8228622215381	-3.3888781119084115	11.48449485737192	440660.7924079952	666.9927062187716	400.0215035660007	1.518031	36.117134	0.7489073105691969	0.4793731552162515	0.1043221576	0.1141509938	-0.013518828	0.0289573726	0.0987365735	-0.041787157	-0.110936945	0.0349690681	-0.1008311375	0.0333840795	-0.1186734762	-0.1324436638	-0.061191352	-0.0167749263	-0.0052157611	0.0754293843	0.0148122814	-0.0072487497	0.0037344977	-0.0626057513	-0.0312617455	0.0288643514	-0.0131200311	0.2214840817	0.0942071265	0.1474334683	-0.0116786701	0.0065112927	0.0436207788	0.0058046152	0.0172414707	-0.0311490856	0.0422966408	-0.0731167466	-0.0937659133	-0.0696457696	-0.1046334815	0.1361276234	0.0517836321	-0.104994917	0.0422329794	-0.091331668	0.1787528188	-0.0035983102	0.0463440136	-0.1003824333	-0.1215448788	-0.0411121838	0.0174587266	0.029868846	0.1287420048	-0.0495899252	-0.1001483427	0.029928894	0.0539250055	0.0698826913	-0.0105147771	0.0536943357	-0.0964811675	-0.0552336423	-0.0111085166	0.0974829755	0.2041152288	-0.0620922033	0.0536400649	-0.0865464513	-0.2175070429	0.0952768037	-0.031806398	-0.1588298935	-0.0134834655	0.0690604513	0.153222287	0.0003160467	0.0936392892	0.0608352667	-0.0433090049	0.0741070225	-0.0104596733	-0.0541573105	-0.2987166897	-0.0328283013	0.0236477496	-0.0887060945	0.0144223828	-0.1022286798	-0.0523916143	0.1474857864	0.0327897012	-0.042084451	-0.0127639557	0.0794944353	0.026387305	-0.0375415571	-0.0140478971884334	-0.0029069970474892	8.4506318341115e-06	0.0001973434154167	-0.0896196143809078	-0.2650810798071887	0.0080316752817826	0.0702679788717451	-0.1112557528041833	0.4122257802337188	0.1699300938892982	0.0123778425320255	-0.0004036696545626	0.001009587359658	1.6294919001468878e-07	1.0192666367812115e-06	0.0070039337743574	-9.537990678690038e-05	9.097326618677805e-09	4.905508831558429e-05	0.0006179221291372	0.0002689018031711	3.8182775767745043e-07	7.2308179748669e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
599.6042368786591	0.1947074268596225	359525.24088283913	0.0379109820742952	675.0123874973607	5.262852189347655	455641.723274887	27.6976131669214	666.2645934174026	2.441731195864463	5.962051232857702	443908.5084416568	672.8831058914488	395.5329374779269	1.349425	32.105629	0.4498872528653784	0.2765031037224527	0.1678309436	0.07235482	0.1247696627	0.0174784718	0.141303121	0.0206820083	0.0417886821	0.0311645024	-0.0746902914	-0.0345605656	-0.1820542614	-0.1263900565	0.0231984959	0.0576489293	0.0792734297	-0.0659633507	-0.1236144106	0.035790058	0.0483529412	0.0258639742	-0.0389644108	-0.0010393183	0.0302406253	0.0750510714	0.1243870757	-0.0315726768	-0.019906155	-0.0439023541	0.0566643517	-0.0131422474	0.0015877144	-0.165875229	-0.0862013609	0.1149181135	0.0570483962	-0.0030969751	-0.0973425589	-0.114319096	0.0139308635	0.0020433478	-0.0548614863	-0.165750343	0.0222043218	0.1520276077	-0.0282594104	0.0113384785	0.0128351629	-0.1537088365	0.00096101	-0.0313412636	0.1129782775	0.0863441648	-0.0344384074	-0.0627950984	0.0242640245	0.0032362466	0.0304699047	0.0147922813	0.0315086054	-0.1463867322	-0.0415085343	-0.1052306301	0.106782187	-0.0107101326	0.074252457	-0.0066110761	-0.067904084	0.1454002441	-0.1061857061	-0.1873797778	0.0522787336	0.1015627793	0.1186070396	0.0100593203	-0.065512969	-0.0569611011	0.0105696329	0.0117407569	0.0154232944	-0.0463934553	0.0770131688	-0.0270376392	0.0242384681	-0.0237939004	0.0733827712	-0.0681348863	0.0444755865	0.1560675677	0.0459810485	-0.0455434866	-0.0302508677	0.0785316931	0.0233445364	-0.0418659738	-0.0478155363661443	-0.0337676391777109	0.001140253455636	0.002286325517982	0.1272435174748523	0.2168631318557601	0.016190912739373	0.0470296179582888	-0.2833796106340358	-0.1721238578298524	0.0296266224342312	0.0803040037230977	-0.0006399945745384	-0.0002363249199758	4.095930554385877e-07	5.584946780156829e-08	0.0067243692166329	-0.0002795645577244	7.815634193569516e-08	4.521714136160016e-05	0.0005911591267964	-2.676300234079993e-05	3.494691131946822e-07	7.162582942936625e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
598.633090636903	-0.9711462417560596	358361.5772054905	0.9431250228769192	655.7116605191618	-19.30072697819889	429957.78174079646	372.5180618869746	664.3457011789516	-1.918892238451008	3.68214742278752	441355.2106749528	667.8307688854173	384.9619300986918	1.308897	31.141403	0.2770080632072912	0.1941637971990685	0.1598527671	0.0787859149	0.0605808143	-0.1263586441	0.1714936588	-0.0994810557	0.046181815	-0.0865547174	-0.0628914727	0.022658891	-0.1472889968	0.0360101715	0.0591296523	0.042318555	0.0466794224	0.0031134819	0.0184130769	0.0559667805	0.0371406882	-0.0326272642	-0.0466823668	-0.0902647894	-0.1539894113	0.0371679863	0.0780924133	0.0237348568	-0.0055739588	0.0256435874	-0.0512582768	-0.0352056973	-0.0356190916	-0.0822475297	0.0143859219	0.0006331482	-0.0377993237	-0.0129807816	0.0535647012	-0.2068646452	-0.0319128573	0.0577156432	0.0219611281	-0.1380734968	-0.0316843653	0.0002446393	0.0137164346	-0.0765664855	-0.0908119183	-0.0663699883	0.1451937494	-0.0011137875	0.0519599301	0.0137994625	0.0279514849	0.0004177299	-0.0077783481	0.0533855532	0.0283978065	-0.0172843452	-0.0076030867	-0.0519071198	0.1444811234	-0.0165930921	0.1142452907	-0.0357224153	0.0196974338	0.0684290943	0.0956093964	0.1432870155	-0.121425272	-0.1452416472	0.0016350775	0.0227984144	0.0308152067	-0.0039434405	0.0331129828	-0.0066640233	-0.0137731436	0.1002412082	-0.078683212	-0.1313491406	-0.1410017197	-0.0673913256	0.0551907808	-0.1029412914	-0.1688983816	-0.0065757233	0.0990299081	-0.1237991486	0.0340204365	-0.0534478796	-0.070958588	0.0775495743	0.0202787295	-0.0460974375	-0.0405238082518195	0.0072917281143248	5.316929889323476e-05	0.0016421790352302	0.0703078145711657	-0.0569357029036866	0.0049431887897734	0.0032416742651368	-0.4702324437385456	-0.1868528331045098	0.0349139812391818	0.2211185511443244	-0.0009204367318367	-0.0002804421572983	8.472037773142252e-07	7.864780359012447e-08	0.0066483509066304	-7.601831000249998e-05	5.778783455636188e-09	4.420056977769327e-05	0.0004290636124018	-0.0001620955143946	1.8409558348728205e-07	2.627495578685e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
602.6272890559061	3.9941984190030553	363159.6495148706	15.953621010366506	671.8668056178738	16.155145098711955	451405.00449116575	260.98871316043693	664.4734829667685	0.1277817878169571	0.0163281852976978	441525.0095659885	670.2159999595234	396.0905639066892	1.534652	36.512573	0.5010619633434075	0.26240005566145	0.163608894	0.0634612932	0.1070036948	-0.0044497749	0.1384776334	0.0020472863	0.0276048149	0.0095679848	-0.0545615337	0.0104649764	-0.1095057075	0.0048807717	-0.1237912261	0.0178902102	0.2102988569	-0.1147609528	-0.0166054676	0.119644358	-0.0966415097	0.0399941917	-0.0625571664	0.1660827852	-0.0046785272	0.0297196979	-0.1015390882	0.0119774771	0.0181027614	0.1204806126	0.0778003812	-0.0779441079	0.0775100156	-0.0316087572	0.0407982203	-0.1027640355	-0.0746000856	0.0977672181	0.132844253	0.0012040762	0.0911853131	0.0582176288	-0.0046483649	-0.1278522869	0.0199328398	0.0287240201	0.0713010433	0.1964520564	0.0046209362	-0.1507293207	0.0927677806	0.0039625797	0.0768677055	-0.0418862339	-0.049100942	-0.1055687355	0.0738108735	-0.1365712914	-0.0642992672	-0.1256782697	0.0375566821	0.0389797506	0.0878783236	0.1410513085	0.0843896509	0.1867900423	-0.0210982984	-0.1660969739	0.023597235	0.1389292149	-0.0783867679	-0.1537864552	0.0337309818	0.0458292536	0.1697684363	-0.0214943578	0.0318074653	-0.0614162533	-0.1064674647	-0.2836453534	0.0597517882	-0.0498341286	0.0291084928	0.1471206769	0.2931616305	0.2442382415	0.028388434	-0.0972031845	-0.1175605877	0.0499816659	-0.1451796355	-0.1176706114	0.0396678953	0.0765483213	0.01719291	-0.0502265533	-0.0497405542932227	-0.0092167460414032	8.494840759172165e-05	0.002474122741397	-0.0607967806139413	-0.131104595185107	0.0036962485330197	0.0171884148786507	-0.3326059065296434	0.1376265372089022	0.0189410637441133	0.1106266890584058	-0.0031038793677601	-0.0021834426359234	9.634067129606838e-06	4.767421744368126e-06	0.007950955848478	0.0013026049418476	1.6967796345257906e-06	6.321769890444653e-05	-0.0005471705079871	-0.0009762341203889	2.993955648108611e-07	9.530330578114892e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
593.9133976953422	-8.713891360563935	352733.1239620256	75.93190264371079	648.6095776532147	-23.257227964659023	420694.3842234816	540.8986526001177	659.4735226396201	-4.999960327148415	24.99960327305808	434905.3270627096	664.2316699513358	397.38589283489694	2.894346	68.862526	2.096676368501302	1.131499365795941	0.1403119174	0.0041272788	0.088898717	-0.1485230341	0.1464659902	-0.1290075455	0.2594450526	-0.2175140115	-0.0094071928	0.1480667337	-0.1968456304	0.3439686274	0.3898659788	-0.0135681798	-0.4326932606	-0.1369813015	0.2494864161	0.2729710643	0.1273852578	0.0320553722	0.0561804058	0.1060961584	0.0496992668	-0.0946971747	0.0573734597	0.0366337956	-0.0092649476	0.0095559109	0.0138946216	0.0554671484	-0.0785186686	0.0094117646	0.0666647892	0.0004780277	0.0192704516	0.0249613592	-0.0656667528	0.0248586413	0.0909514624	0.0169194916	0.1301422309	-0.2236343392	-0.4014512833	-0.0790990376	-0.2721810555	-0.3532899074	0.2026502213	0.2808182026	0.1465320764	-0.3394626641	-0.0327256252	0.1052282838	-0.1311007571	-0.0679799871	0.1221439614	0.1211400777	0.0726989064	0.0429906091	-0.1331303788	0.0523249742	-0.0075016194	0.1176993039	-0.0397008737	0.035250057	-0.1152956765	-0.0204913455	0.0022884363	0.1117129651	-0.1046602624	0.1043574789	-0.0250036966	-0.3147874418	-0.0901948587	-0.3008755269	-0.3633093895	0.0923829291	0.2810182814	0.3050948185	0.3217016647	-0.2211302488	-0.2672283829	0.0279700611	0.0705478989	0.2121442617	0.0075474336	-0.1115193056	-0.0015548343	-0.2608277914	0.0693164227	0.0122002689	0.1245639141	0.0755281812	0.0140901232	-0.0542441537	-0.0024546151329474	0.0472859391602753	0.0022359600422692	6.025135450894382e-06	0.2402051551970032	0.3010019358109445	0.0576985165832163	0.0906021653619359	-0.5162325565333106	-0.1836266500036671	0.0337187465915692	0.2664960524249177	-0.0239286472072565	-0.0208247678394964	0.0005725801571693	0.0004336709555689	0.0017329274494592	-0.0062180283990188	3.86638771710043e-05	3.0030375450891684e-06	0.003705270124026	0.0042524406320131	1.372902669199965e-05	1.8083251328795977e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
604.9749335410613	11.061535845719163	365994.6702130116	122.35757526612996	674.6954360549514	26.085858401736687	455213.93143338105	680.4720085554565	663.3854052557462	3.911882616126036	15.302825602349078	440080.19590633054	666.8608964277589	420.7590768657401	2.516644	59.876217	0.903825850389676	0.4259551547640021	0.0811263412	-0.0392035687	-0.0137748734	-0.0533318872	0.1281141302	-0.059149129	0.1795182343	0.0699250773	-0.0408152262	0.0577523463	-0.143929894	0.2067909614	-0.0436982343	0.2068066614	-0.2207367243	0.1320463191	0.1226300747	0.0711128613	0.0540427544	-0.0986029603	-0.1034392638	-0.2915336268	0.0144719459	0.174715525	-0.2659665866	-0.019781012	-0.0942324313	0.0455075721	-0.0433284292	-0.0494384298	0.0739792928	-0.0760937633	-0.1642744357	-0.026517594	-0.0809475969	-0.1124325275	0.0302356743	-0.075478513	-0.0460697382	-0.1177253382	0.0717743099	-0.1643608561	-0.1077437106	-0.0719123488	0.2968323358	-0.1992414256	0.0707566881	0.1868815592	0.110614525	0.0067277861	-0.4296871589	-0.2491637784	0.1773867927	0.3154639893	-0.1329963195	-0.0802657976	-0.0175433727	0.105917702	0.1483154874	-0.1412784818	0.0765088767	-0.0022731555	-0.0092938235	0.0629738295	0.128956074	-0.033605621	-0.1585543544	0.0891590516	-0.0683773036	0.1330118853	-0.0539626666	-0.3980183721	-0.0261158265	-0.0702483166	-0.1121584828	0.1247793082	0.1581058203	-0.0247937547	-0.4687419776	0.1498422265	-0.1577764368	0.09314619	0.2087596819	-0.0865207457	-0.1470232064	0.1230580997	-0.0405938772	0.3810069496	-0.2142128943	0.0989929474	-0.1519098082	0.0744894057	0.0109734311	-0.0581413184	0.0140959981548149	0.0165506132877623	0.000273922800201	0.0001986971639805	0.0226825044784675	-0.2175226507185357	0.0005144960094156	0.047316103575618	-0.7071447596543337	-0.190912203121023	0.0364474693005227	0.5000537111065854	-0.0272081235447625	-0.0032794763375059	0.000740281986827	1.075496504826176e-05	-0.0030382145936427	-0.0047711420431019	2.2763796395454577e-05	9.230747917023478e-06	0.0021790808393868	-0.0015261892846392	4.748393304582681e-06	2.3292537325475134e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
601.5628182569646	-3.4121152840966715	361877.82430926186	11.64253071196611	675.6937954464474	0.9983593914960238	456562.1052048256	0.996721474588311	662.2583952088287	-1.1270100469174622	1.2701516458529003	438586.1820245732	666.1961803456294	415.678500218414	2.005194	47.707745	1.7526637217260816	0.7830154819817661	0.104389642	-0.0074268285	-0.0240884603	0.0839955636	0.1251727814	-0.0436489254	-0.0830139794	0.2023828758	0.1889202325	0.0721949836	-0.0854115595	-0.1238287246	-0.405667804	0.0977735689	-0.0908653194	0.1002809187	0.0231543344	0.032503916	0.0399293429	0.1209250827	-0.0393176328	0.119034896	0.0437077107	-0.0211280931	0.0285746584	-0.0502513133	-0.1731677096	-0.0372081942	-0.0387244289	0.0957465714	-0.0701801687	0.0516942771	-0.0611623858	0.0990582539	-0.0025926575	-0.0622421278	0.1076543205	-0.1204014752	-0.0134336151	-0.042291916	0.0723865526	-0.1043787788	0.2227043167	-0.0405549101	0.3455035212	0.0377792485	0.0447157307	-0.0188722647	-0.1509670349	-0.1439733419	-0.027161356	0.1133364279	0.0339742582	0.0108888616	0.0843881303	-0.0599911976	0.0181280246	0.1665222307	0.017481261	0.0286048565	-0.1604083763	0.0217987626	-0.0361146862	-0.0603418794	-0.0340107865	0.0913169643	0.0119380116	0.0900040953	-0.0011430916	0.2319367612	-0.023717639	-0.2190697836	0.0848494167	0.1831948175	0.0383942144	0.04595952	0.0128969645	-0.2010425322	-0.0370966789	-0.0325507957	0.0723748935	0.0806255633	0.0324130922	0.0441948522	0.1994670275	-0.1387590547	-0.0418341317	0.0072908307	0.0549538282	0.1492676369	0.0107446394	0.0734322509	0.0078459096	-0.0619093949	0.2036028684600239	0.189506870305209	0.0359128538928753	0.0414541280451497	-0.1778348685416944	-0.2005173730201619	0.0316252404692417	0.0402072168829067	-0.1318070396494377	0.5753377200048959	0.331013492060432	0.0173730957011484	-0.015870676968848	0.0113374465759145	0.0002518783874495	0.0001285376948617	-0.0048938651717047	-0.0018556505780619	3.443439067861833e-06	2.394991631882427e-05	-0.000373857174553	-0.0025529380139398	1.3976918696475234e-07	6.517492503018891e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
598.817045904674	-2.745772352290601	358581.8544660005	7.539265810603459	659.2717838596653	-16.422011586782105	434639.2849935053	269.6824645564057	662.606528771442	0.3481335626132704	0.1211969774178079	439047.4119705397	665.0383392686233	394.33113520386473	1.504443	35.793831	0.3934311132254972	0.1703713472042582	0.1096210312	0.0210060231	-0.1513906955	-0.0674378085	0.1482927625	-0.0506387775	-0.0698275598	-0.0830392053	-0.0337116894	0.0439753229	-0.1219427979	0.0982392577	0.0666718811	-0.0478840661	-0.0349275916	0.2056457447	0.0770239853	-0.0645863282	0.0591699138	0.1592540073	0.0458651352	-0.0285980347	-0.0176145294	0.0408229071	-0.0127816056	0.0780623531	0.0448740459	-0.1002467804	0.0639180058	0.0904589745	0.0694052138	0.1050718401	-0.1556062561	0.1170302311	0.0679437057	-0.0061547811	0.136408355	0.0614107721	-0.0358834012	0.0309906634	0.0475256969	-0.1188377583	0.0036790615	-0.1563514414	-0.0437680301	-0.1690894105	-0.1582945852	0.0006346485	-0.0249380645	0.0016824103	-0.0460455638	0.0248973458	-0.0827295447	0.0481594153	-0.0768028922	-0.1191590701	0.1465228887	-0.0289333762	-0.0003356259	0.07682195	-0.2198603231	-0.1024085738	0.0358634213	-0.0238768122	0.1246331488	0.1710901411	0.0303917509	0.087084403	0.0360793279	0.2258694636	-0.0176423947	-0.2167810345	0.0499954485	0.1733470134	0.0632152874	0.0232071761	0.0379935266	0.022617307	0.0079710146	-0.0540131289	0.013064002	-0.0503205929	-0.0526979795	-0.0296762291	0.0663044415	-0.0449320955	0.1757223655	0.023044972	0.1607031776	-0.0516575103	-0.0934647021	0.0723569779	0.0047106451	-0.0655400171	0.1266234321812049	-0.076979436278819	0.0059258336098047	0.0160334935773481	-0.1193979987898217	0.0584368697518726	0.0142558821150142	0.0034148677463973	-0.0143975117774672	0.1174095278719705	0.013784997235119	0.0002072883453823	-0.0142178442898601	0.0016528326789878	0.0002021470962507	2.7318558647303144e-06	-0.0049871946302708	-9.332945856610052e-05	8.710387836241475e-09	2.4872110280201903e-05	0.0006920862743497	0.0010659434489027	4.789834111432483e-07	1.1362354362585829e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
