global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
660.1674143317605	1.6521936584620107	2.729743885062083	435821.0149454823	717.2405656802109	-8.179075752208405	66.89728016036348	514434.0290572689	681.824552055676	1.94729688872917	3.791965172854305	464884.71978592325	689.5003723433797	552.4921539972606	0.879059	21.223156	0.1554161866610332	0.0677863889021708	0.0540891137	-0.0020716853	0.0015199512	-0.0065495428	-0.0485631729	0.1145539733	0.0378123768	0.0221810618	-0.004822578	0.0377146798	-0.0405212262	0.0416822375	-0.0110771916	0.0968097918	0.0207632722	0.0601030807	0.0549641776	0.029982497	-0.0118126924	-0.0360661738	-0.0020853102	0.142204409	0.0202753319	0.0231716373	0.0147931478	0.024784068	0.0196207395	0.0686370517	-0.029336755	0.05108339	-0.0934772507	-0.0265464847	-0.0618818537	-0.0530803427	0.0932607157	-0.0471213727	-0.1853218171	-0.0213384518	0.0286389877	-0.0304341286	-0.0264245284	0.0061355579	-0.0775190517	0.028906386	-0.0806474573	-0.0494555061	0.0819982499	0.0188385068	0.0853857016	0.0325686017	0.0359544421	-0.029023498	-0.0163389537	0.0732261468	-0.0144017116	0.1265962868	-0.1051914064	0.0293644748	-0.0680641759	-0.0112960159	-0.0157300987	0.0564976436	0.0804375635	0.0294040325	-0.0331337888	-0.0862851976658447	-0.0090073476114725	0.0074451353362338	8.113231099389953e-05	-0.1106898832069305	-0.0255117806073457	0.0006508509497573	0.0122522502443639	0.0766357967837407	0.0386751113271586	0.0058730453486788	0.0014957642361681	-0.0042337108256451	0.0010433227591555	1.0885223797718452e-06	1.7924307355184513e-05	-0.0005138888737632	-0.0004870988302809	2.6408177457761013e-07	2.3726527046104827e-07	-0.0007620915424381	-0.0001140173528647	1.299995675427352e-08	5.807835190556823e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.4974401247408	-2.6699742070196635	7.1287622661502805	432302.8837705872	721.5023453656365	4.2617796854256085	18.1627660871064	520565.63436811423	678.5107677058661	-3.3137843498099078	10.98116671704507	460376.8618928038	686.4922350264274	553.9854011097509	0.950659	22.951811	0.2541373527385634	0.1203026396337615	0.0549990954	-0.007560382	-0.0127384593	-0.0219599569	0.023665408	0.1404978511	-0.0111555973	-0.0214838221	-0.0566989823	0.0939586009	-0.1156130558	-0.0105905278	-0.0875431343	0.0330939304	-0.1008452962	0.0530980098	0.0521611917	0.1048739747	0.0232423905	0.0188755597	-0.1743380058	0.0969223679	-0.07156465	-0.0168428224	0.0637203021	0.0768727971	0.0550570375	0.0918051612	-0.1650421769	0.0263283827	-0.0665657403	0.1036902283	-0.0545869698	-0.0001535715	0.0675204381	0.0434241645	-0.0488105151	-0.0905680654	-0.0163094634	-0.0365019319	-0.0453792698	-0.0732042382	-0.1542194811	-0.0269736486	0.0168190631	0.0814503625	-0.0519474407	-0.0630891857	0.0765079197	-0.0298239416	0.0333139335	-0.1178675121	0.0322232839	0.0746402437	-0.0273863579	0.0832227024	-0.1336480225	-0.0123727851	-0.0429177263	-0.0002509839	0.0182334485	-0.1050720292	0.0794944353	0.026387305	-0.0375415571	-0.1028502124090806	-0.0165650147432358	0.0105781661925929	0.0002743997134436	-0.0897694197585821	0.0209204634483484	0.0004376657908936	0.0080585487237925	-0.0315164692040284	-0.1081522659877691	0.0009932878310884	0.0116969126382891	-0.0048490042061672	-0.0006152933805221	3.78585944114314e-07	2.35128417914272e-05	-0.0012740851520507	-0.0007601962782875	1.6232929746760554e-06	5.778983815221661e-07	3.241096993650142e-05	0.0007945025123746	6.312342421695537e-07	1.0504709722247988e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.6826985312724	0.1852584065316023	0.0343206771906284	432546.53194737656	718.8518364600886	-2.6505089055478948	7.025197458388699	516747.9627820421	677.0759096775195	-1.434858028346639	2.0588175615108044	458431.7874656405	685.4529458285508	551.0264507282018	0.948455	22.898582	0.5890608310035768	0.3409492810890555	0.0599285297	-0.071206804	-0.0143290085	-0.0094236512	0.0742618568	0.2143003755	-0.0262411194	-0.0395965788	-0.0213463326	0.1068901288	-0.0586391044	0.0985357026	-0.1740314245	-0.013104505	-0.2064848719	0.0167779223	0.0714812034	-0.0665903915	-0.097464285	0.1794707923	-0.0283328556	-0.0134798461	-0.0038338354	-0.0300259417	0.0244230876	0.1136374421	-0.0698916946	0.1324559004	-0.2185986166	0.1624905952	0.064143447	0.2078414164	0.0360500122	-0.0064139647	-0.0990459448	0.0273181925	0.0229345189	-0.0944790299	-0.07404097	-0.0630910177	-0.1247090313	-0.1731299932	-0.090754352	-0.0029482142	0.0659583612	0.0348764781	0.0306023287	-0.092793446	-0.0196309215	-0.1140164325	0.1670955837	-0.1353893747	-0.0263669634	0.0385623156	0.0145399822	0.0026697189	0.0938549189	-0.0371251915	-0.0261841081	0.1387935275	-0.0048768396	0.0369096405	0.0785316931	0.0233445364	-0.0418659738	-0.2006361662753164	-0.0977859538662358	0.0402548712176564	0.0095620927735296	-0.0697950038730397	0.0199744158855424	0.0003989772899686	0.0048713425656376	-0.2904816242123971	-0.2589651550083687	0.0843795740050722	0.0670629515085084	-0.0022386371149325	0.0026103670912347	6.814016351001109e-06	5.011496132353308e-06	-0.0026668197166372	-0.0013927345645865	7.111927401044916e-06	1.939709567393948e-06	0.0002760154389839	0.0002436044690473	5.934313733986499e-08	7.618452255747504e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.9262632236354	0.2435646923629519	0.0593237593658594	432866.9678394164	715.5167897542318	-3.3350467058568256	11.122536530246464	511964.2764202016	678.2193682607636	1.1434585832441826	1.3074975315947932	459981.51148402935	685.432459450672	546.7428615184509	0.829921	20.036806	0.0878889749879801	0.0508021925753144	0.0547880243	-0.0766304318	-0.0474398025	0.0216675733	0.0186332421	0.2026511227	0.0132113204	-0.0249511243	-0.0381708272	0.0970984667	-0.0594946357	0.0209340419	-0.1712285651	-0.1011788023	-0.167916422	0.0178683061	-0.0016825647	-0.0460076778	-0.0201029195	0.0315431766	0.0194345935	-0.1047197793	0.0090287071	-0.0250017509	0.0558183591	0.0865352957	-0.0068185535	0.0544417212	-0.1546387115	0.073442981	0.14853677	0.2023154758	0.0454419744	0.0509785568	-0.086862727	-0.0715079756	0.0511284835	-0.0078526438	-0.0647883377	-0.0514514215	-0.1058670971	-0.1840356193	-0.0730173842	0.0164160648	0.0245723141	0.0083847788	0.0816257823	-0.0506077512	-0.0245966849	-0.056364066	0.1174342105	-0.0860954859	-0.0354692035	0.01202683	0.0253608771	0.0366215321	0.1035165009	-0.0519830921	0.0013135948	0.1781521251	0.0141555516	0.1226899051	0.0775495743	0.0202787295	-0.0460974375	-0.2009578341271094	-0.0003216678517929	0.0403840510970588	1.0347020687712017e-07	-0.0306022330368591	0.0391927708361806	0.0015360732858173	0.0009364966668422	-0.2794763708155656	0.0110052533968315	0.0781070418442395	0.0001211156023284	-0.0028202796001153	-0.0005816424851828	3.383079805696237e-07	7.953977022826517e-06	-0.0026007578883857	6.606182825150001e-05	6.763941594000445e-06	4.364165151930685e-09	0.0001763340943547	-9.968134462920002e-05	9.936370467085345e-09	3.109371283189224e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.9411911394747	4.01492791583928	16.119646169385547	438166.1405271465	720.5978159187666	5.081026164534819	25.816826884687416	519261.2123068967	680.0753304404559	1.855962179692256	3.4445956124480284	462502.4550736953	687.2546545525863	552.5284381650308	0.843867	20.373505	0.0758649266375696	0.0305363382418692	0.0682116633	-0.0925809147	0.0007039978	0.0037049112	-0.0378557162	0.1884652972	-0.0497505485	0.0003019425	-0.0204911196	0.1506537978	0.0013217607	0.0172918634	-0.0925484772	-0.1048214464	-0.1651739871	0.0439607878	-0.009033497	-0.0484594386	-0.1316377345	0.1236642179	0.0985852957	-0.1904025598	-0.1100041399	-0.0003223935	0.0418226721	0.1283542899	-0.0344940715	-0.0020884584	-0.1556265939	0.1142314043	0.1436684593	0.1616554702	0.1026605017	0.139378111	0.0786197448	-0.0929271332	0.0156474223	-0.1134140274	-0.0553421889	-0.0483569927	-0.1262875165	-0.1722983583	-0.0823104691	-0.011597449	0.0404899469	0.028323811	0.0529194455	-0.0681144058	0.0065625017	-0.0794304708	0.0823939682	-0.0875160652	-0.0254264707	0.0227685762	-0.0684702678	-0.0043123907	0.0345949579	-0.0712878983	0.0161710564	0.207249564	0.1003167868	0.0030164868	0.0765483213	0.01719291	-0.0502265533	-0.1919319834478727	0.0090258506792366	0.0368378862702344	8.146598048387754e-05	-0.0472083546916906	-0.0166061216548315	0.000275763276415	0.0022286287526964	-0.2625391280654554	0.0169372427501102	0.0689267937653695	0.0002868701919761	-0.0026656339758555	0.0001546456242598	2.3915269102703316e-08	7.105604493235199e-06	-0.0028498933215299	-0.0002491354331441	8.121891944100725e-06	6.206846404794811e-08	-8.579907930912449e-05	-0.0002621331736638	6.871380073506876e-08	7.361482010293434e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.4242124334133	-0.5169787060613089	0.2672669825208252	437481.9887931611	722.5668155944426	1.9689996756759456	3.876959722811979	522102.8029982932	680.6755991891428	0.6002687486868581	0.3603225706500864	463319.2713314985	687.6050226437537	552.0738318853685	0.766173	18.497753	0.0839404805967899	0.0555440437454962	0.0562807342	-0.0686878811	-0.0007700605	-0.0382770562	0.0217376032	0.0712259688	-0.0756531543	0.0078837888	-0.0381697545	0.0324692565	-0.01365785	0.0591193572	-0.1055761416	-0.0906417602	-0.0061225494	0.0022283492	-0.0880860101	-0.0639974785	-0.1120122808	0.0992706354	0.0353690481	-0.0934884487	0.0588391137	0.0043591885	0.0595239184	0.0569655913	-0.0361902568	0.0528719388	-0.0726487076	0.0285574343	0.1178845373	0.0659988747	0.1153613121	0.1539481922	0.1672125288	-0.0643530601	0.1151420371	-0.1306622975	-0.0558314443	-0.0538176679	-0.1118179779	-0.1711462182	-0.0676665872	-0.0110184813	0.0366351948	0.041437945	0.0676538875	-0.0523540899	-0.0327754261	-0.0970084445	0.0803860299	-0.0768464896	-0.0362417424	0.0006729309	-0.0802215488	-0.0617254353	0.0245263033	-0.0588593497	0.0154615044	0.0793698625	0.0911248396	0.0125667808	0.0755281812	0.0140901232	-0.0542441537	-0.2009311686568082	-0.0089991852089355	0.0403733345377907	8.09853344247235e-05	-0.0472648057034206	-5.6451011729997946e-05	3.186716725340366e-09	0.0022339618581821	-0.2156446655097497	0.0468944625557056	0.0465026217628118	0.0021990906183884	-0.0029881416616858	-0.0003225076858303	1.0401120741961561e-07	8.928990590302375e-06	-0.0030858818205534	-0.0002359884990234	9.522666610421966e-06	5.5690571671364446e-08	-8.711053086370027e-05	-1.3114515545757828e-06	1.7199051799992374e-12	7.588244587355678e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
662.6539348975666	1.2297224641532694	1.5122173388431888	439110.2374352284	725.0895603154999	2.522744721057279	6.364240927622369	525754.870478525	681.8436779218082	1.1680787326654354	1.3644079257052897	464910.8011219385	689.1149794447479	555.2545680043161	0.763309	18.428608	0.1856259058111112	0.1259184432644836	0.0577906552	-0.0752378152	0.0280093206	-0.0055204525	0.0187862614	0.0927109605	-0.0792542596	0.0241212865	0.0231429835	0.0131302847	0.0086628497	0.120896496	-0.0288956699	-0.0160453801	0.0569237571	0.0916390335	-0.0089889915	-0.1269748769	-0.0436498052	0.0949851683	0.0037924437	-0.1009353343	-0.054900955	0.0228343572	-0.0046240455	0.034566637	-0.0341654908	0.0611443126	-0.0137671783	0.0410821868	-0.0110031147	0.0560233995	0.1017327581	0.1411540981	0.0998278088	-0.0684059929	0.125483732	-0.0264349682	-0.0234636164	-0.0481501672	-0.1180852148	-0.1294548121	-0.0780009404	-0.0109933693	0.0440236962	0.0666931551	0.0857320052	-0.0345969735	0.02008189	-0.0924219708	0.0555685073	-0.0549792295	-0.096483815	-0.0333734337	-0.0403117692	-0.0215340466	-0.0387003503	-0.0884822277	0.006540872	-0.0238362703	0.0870500099	-0.0542037866	0.0744894057	0.0109734311	-0.0581413184	-0.2200484431768501	-0.0191172745200418	0.0484213173445554	0.0003654701850746	-0.0394867292484804	0.0077780764549401	6.049847333889509e-05	0.0015592017867427	-0.0965013281495004	0.1191433373602493	0.0093125063346175	0.0141951348373381	-0.0029880005554378	1.4110624799992466e-07	1.991097322461624e-14	8.928147319296602e-06	-0.0037830263945126	-0.0006971445739592	1.4311288701579005e-05	4.860105570007549e-07	7.348138446696935e-06	9.44586693103972e-05	8.922440207890976e-09	5.399513863182565e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.8126170674636	-2.84131783010298	8.073087011661109	435352.6896414154	725.9334151324103	0.8438548169104934	0.7120909520230423	526979.3232058045	680.1916133815326	-1.6520645402755465	2.729317245235852	462660.6309145724	687.4160222781213	542.4579003583782	0.8393279999999999	20.263929	0.3067148690693239	0.2090703837185025	0.0175131497	-0.0217467243	0.0174505679	-0.0679627228	0.0486038137	-0.0103282078	-0.05833357	0.0018961055	-0.0445688552	-0.0072318349	-0.015105482	0.0425789983	-0.0732109414	0.0818950539	-0.0355084456	0.0070468211	-0.1119706138	-0.0165800497	0.0072889219	-0.0045849791	-0.0468473028	-0.0144545924	0.0721501267	0.0009429097	0.0477385406	0.0013764575	-0.0049067539	0.0429170698	-0.0051390835	0.028356487	0.0099264676	-0.0730444637	-0.0601046661	0.0734581042	0.0250643411	-0.0355522168	0.0683057212	-0.0561665386	-0.0046487493	-0.0480581796	-0.0511342882	-0.08535685	-0.0326092924	-0.0074520458	0.0381631735	0.1244830446	0.1221540927	-0.0578803407	0.0279172514	-0.1035383332	0.0291559057	-0.0716627375	-0.1210175903	-0.0631732476	-0.015222188	-0.0671610612	-0.0555756411	-0.0566269074	0.002059413	-0.1182849446	0.0142105744	-0.0627640736	0.0734322509	0.0078459096	-0.0619093949	-0.2197273300299116	0.0003211131469385	0.0482800995620736	1.0311365313674729e-07	-0.0881204747785062	-0.0486337455300257	0.0023652412042793	0.0077652180751893	0.1012802737304241	0.1977816018799245	0.0102576938469096	0.0391175620421889	-0.0030789194312752	-9.091887583739972e-05	8.266241983536509e-09	9.479744864284e-06	-0.0044002949907666	-0.0006172685962539	1.936259600576563e-05	3.810205199213831e-07	0.000498728836604	0.0004913806981573	2.4145499052155856e-07	2.487304524603793e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.2310085114069	1.4183914439432783	2.011834288251498	437226.44661701226	723.3975804148157	-2.535834717594639	6.430457714958283	523304.0593500098	681.3175689771881	1.125955595655455	1.2677760033878305	464193.6297969855	688.4350378244409	546.6383679099324	0.73416	17.724848	0.1751868174388409	0.0961747114712774	0.0312215358	0.0095588395	0.0168939061	-0.0353200789	-0.0043421454	0.0002059054	-0.0823214228	0.0186550806	-0.0139214318	0.0016593873	0.0077281784	0.0487529988	-0.025178736	0.0945742701	-0.1070801208	0.1311927137	-0.0094256524	0.0558406384	0.0339877291	-0.0006220551	0.0394331904	0.039087957	0.1611250633	0.0155695641	0.0155471261	-0.0029371909	-0.0286514348	0.0290052537	-0.0206799533	0.0301974172	0.0136209787	-0.0013981194	-0.1256580853	0.0717603481	0.0180827586	0.0174272188	-0.0595166312	0.0366456875	0.0270861014	-0.0432801942	-0.0493847643	-0.0296613715	-0.0548027693	0.0112438545	0.0407267311	0.0914912989	0.132717227	-0.0098641672	0.0086465663	-0.1194752195	0.0155725913	-0.0425841762	-0.1455957199	-0.0977103478	-0.0012283053	-0.0101716245	-0.068152069	-0.0754086044	0.0091212797	-0.1740972907	-0.0515103323	-0.0294028585	0.0723569779	0.0047106451	-0.0655400171	-0.1801346077176902	0.0395927223122214	0.0324484768976061	0.0015675836600926	-0.0758287359016236	0.0122917388768825	0.0001510868446174	0.0057499971884381	0.136566039894781	0.0352857661643569	0.0186502832525429	0.0012450852938056	-0.004419051062744	-0.0013401316314688	1.795952789663229e-06	1.952801229513888e-05	-0.0039841224527987	0.0004161725379678	1.5873231718894732e-05	1.7319958135864289e-07	0.0004947012043331	-4.0276322709000044e-06	1.6221821709595125e-11	2.447292815686196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.9570567364902	-2.273951774916668	5.170856674646664	434224.402622818	724.8251553205104	1.4275749056946552	2.037970111369104	525371.505785402	679.2006867275844	-2.116882249603691	4.481190458687183	461313.57285122224	687.0012637748538	547.8469099187924	0.852539	20.582888	0.2943182072828563	0.1768379930847951	0.0462157632	-0.0137481052	-0.0001293802	-0.0607601299	0.0835400359	0.058422543	-0.0653827424	-0.009755817	-0.0696705148	0.0539603104	-0.0238415513	0.0525958977	-0.0911099178	0.0105070306	-0.0256389522	0.1499475858	-0.1365444699	0.1252710921	-0.0381454556	0.02731569	-0.1323876959	-0.0413827133	0.0113739345	-0.006742565	0.0677530605	0.0517331962	-0.0456441377	0.0998541637	-0.0520732018	0.0237717682	-0.0505157062	0.0561014311	-0.0825861822	0.1337396831	0.0037496688	0.0184917665	0.0518807091	-0.0664781364	-0.0193839465	-0.0369555657	-0.0725903207	-0.0957697479	-0.073111024	0.0279606241	0.0005792653	0.0762456784	0.0531624589	-0.0548363107	-0.0079095645	-0.0108733131	0.0545581149	-0.0403395429	-0.0444245761	-0.0106549796	0.0123581115	-0.0646907902	0.008221123	-0.0508707702	0.0439837217	-0.0299633052	-0.0322997232	-0.0127478498	0.0712638519	0.0015707317	-0.069025124	-0.1266834111862493	0.0534511965314409	0.0160486866697843	0.0028570304106427	-0.0585621225068138	0.0172666133948098	0.0002981359381258	0.003429522192503	-0.0131161633641596	-0.1496822032589406	0.0001720337413953	0.0224047619724508	-0.0036416963942089	0.0007773546685351	6.042802806933154e-07	1.3261952627594103e-05	-0.0032884265900674	0.0006956958627313	1.0813749438262308e-05	4.83992733421448e-07	0.00050001455502	5.313350686900046e-06	2.8231695521981196e-11	2.5001455523184865e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.735436878977	2.7783801424867534	7.719396216164712	437893.78842141054	726.0730888017642	1.247933481253881	1.5573379736344304	527182.1302821346	679.9502418723258	0.7495551447414073	0.561832915008312	462332.3314222344	687.5662836590085	549.102052090544	0.850001	20.521608	0.1149400419238244	0.0541985674631227	0.0497080646	-0.0457617497	0.0255239712	-0.0140703979	0.0606243914	0.0660980374	-0.0956585152	-2.04902e-05	-0.0179730877	0.0382100894	0.0058180851	0.0341790699	-0.0806585307	0.0821221324	-0.0470308982	-0.0609109993	0.0913687527	0.0321845337	0.0360650947	-0.0796640906	-0.0162163375	-0.1329308653	-0.0251797599	0.000867404	0.0100630626	0.0304700471	-0.0707775678	0.0713250449	-0.0553072272	0.0309962649	0.0385405804	0.0276403821	-0.0702432493	0.0540757094	-0.0039580713	0.0346131885	-0.0216353612	0.1370933307	-0.0072186613	-0.0286108619	-0.1016403772	-0.081937598	-0.049481318	0.0290378351	0.0312197011	0.0734216218	0.0750833822	-0.0410087789	-0.0462666227	-0.0741887854	0.0035020069	0.0236177493	-0.0590578047	-0.0151067234	0.0734727748	-0.0670805436	0.000169854	-0.0912550377	0.020191581	-0.10891409	-0.020417134	0.0997846026	0.0701531426	-0.0015707317	-0.0723569779	-0.1302378467357954	-0.003554435549546	0.0169618967223765	1.263401207587707e-05	-0.0194980586961293	0.0390640638106845	0.0015260010814052	0.0003801742929177	0.0098366127609992	0.0229527761251588	9.67589506098523e-05	0.0005268299318516	-0.0031490006229626	0.0004926957712463	2.427491230039868e-07	9.916204923418842e-06	-0.0035719687604951	-0.0002835421704277	1.27589608259529e-05	8.039616241085093e-08	0.0002888771679253	-0.0002111373870947	4.45789962291772e-08	8.345001814854199e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.9545273770011	-2.7809095019758843	7.733457658179761	434221.0691506469	724.6664787741269	-1.4066100276373843	1.978551769850044	525141.5054588921	680.1469713131781	0.196729440852323	0.0387024728980676	462599.9025864892	687.3123056131517	528.240313998773	1.289172	31.124527	0.6880903787225905	0.3357044962421807	-0.0286169543	-0.0238566783	0.0003717405	-0.0107373359	0.0767588704	-0.00782937	0.0417319723	0.0025974466	-0.0435300137	-0.0879496301	0.0720934415	0.0230134109	-0.012248397	-0.0283421144	-0.0673481744	0.1439152532	-0.0949506098	0.1491305325	0.1874080613	-0.0531915521	0.0369910457	-0.1830946193	0.1205791393	0.0017242475	0.0394087784	-0.068362653	-0.0199280241	0.0133943511	0.0691588735	-0.1596012148	0.0855072689	0.0122527013	-0.226561896	0.1667184694	-0.0157433675	-0.0827169762	-0.0869722573	0.04414039	-0.0459517887	0.0244426553	-0.0045234174	-0.0473308005	0.0381135639	-0.0068964504	0.1733732943	0.3727747794	0.1914469083	0.2644985636	-0.1568892621	0.4057387865	-0.0763878982	-0.0845280786	0.0421494045	0.084444533	0.0867942703	-0.1521349374	0.0090349928	-0.0374771501	-0.0981753334	-0.0816046029	-0.0753790128	-0.0637268745	0.069025124	-0.0047106451	-0.0755281812	-0.0762942185934179	0.0539436281423774	0.0058208077907802	0.0029099150171631	0.2110703546769201	0.2305684133730494	0.0531617932453653	0.0445506946234408	0.2271038930325986	0.2172672802715994	0.0515761782305619	0.0472050710766177	-0.0009550053716366	0.0021939952513259	4.8136151628410365e-06	9.120352598547604e-07	-0.0048150182888595	-0.0012430495283643	2.3184401122051465e-05	1.545172129966956e-06	-2.991910955854192e-07	-0.0002891763590208	8.362296661657602e-08	8.951531167760347e-14	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
